domain,competition,bucket,rank,path,suffix,sha256,size_bytes,code_chars,markdown_chars,code_lines,code_cells,markdown_cells,good_hits,bad_hits,score,quality,reasons
RL,hungry-geese,40pct,348,RL/hungry-geese/rank348_40pct/hungry-geese-beginners-testing-not-done-abandone.ipynb,.ipynb,f13a78af1f9f9b620d87e331b2c42d3e09000c2bdc23f5f8b20086c1ed389539,3459,1633,788,28,4,3,0,0,13,weak,
RL,hungry-geese,70pct,612,RL/hungry-geese/rank612_70pct/what-if-avoiding-re-coding-the-game-s-rules.ipynb,.ipynb,c7458840af3fd9db84a845f0624686d61f04d31ce498c9f9d1609d52ab4ea61a,3624,2633,0,51,5,0,0,1,3,reject,bad_keyword
RL,kore-2022,10pct,55,RL/kore-2022/rank55_10pct/kore2022-winrate-evaluation-multiprocessing.ipynb,.ipynb,e9ab81cdc1830319bd0e89211fd187b41dc1375af15ae4e3d9ba010565cfa08a,2343,1130,0,23,3,0,1,0,13,weak,
RL,kore-2022,1st,25,RL/kore-2022/rank25_1st/plot-submission-score-trajectory.ipynb,.ipynb,9de9ec9ddf53f2df71aafe5f236820e44846bd42877db28a92ab1d6fa01f830b,9071,2847,1833,63,10,4,2,0,46,strong,
RL,kore-2022,20pct,94,RL/kore-2022/rank94_20pct/loadinganothermodel.ipynb,.ipynb,5e648a37c54d115567101146de9a205ac4e7789822fd48e8362980a81c13ef6c,16229,13032,0,239,7,0,3,0,49,strong,
RL,kore-2022,40pct,187,RL/kore-2022/rank187_40pct/koreye-2022-integration.ipynb,.ipynb,9ef0d122b20be911129cf1758fbc036b8facbfd73a0a14f7ff0b3d9e40920f4a,5054,2405,529,68,4,1,0,0,21,weak,
RL,kore-2022,70pct,329,RL/kore-2022/rank329_70pct/kore-2022-understand-competition.ipynb,.ipynb,f8d030b844e06447276505a36471dba72059464f04342a22a13d49e0eadcbabd,31982,9183,8786,209,18,47,0,0,37,usable,
RL,lux-ai-2021,10pct,117,RL/lux-ai-2021/rank117_10pct/fast-il-in-keras.ipynb,.ipynb,e43e65bad4ee326fa47de44ef01af92f338bc46307050d51afdf7dcc67c720da,20809,13356,777,341,15,5,6,0,73,strong,
RL,lux-ai-2021,1st,5,RL/lux-ai-2021/rank5_1st/select-agents-for-downloading-matches.ipynb,.ipynb,402f6565a6b53d1bb4c2b6c81fb4773e8332537c37edced8f52f8d9fb9dee404,17640,6173,3052,132,29,21,2,1,42,usable,bad_keyword
RL,lux-ai-2021,20pct,272,RL/lux-ai-2021/rank272_20pct/lux-ai-rule-based-agent.ipynb,.ipynb,a29a0693a4c1e71d454ce844f9f5bf764851bfdc4f4dbf85008abb55cf7518a7,218949,193976,9886,3144,22,14,1,0,43,usable,
RL,lux-ai-2021,40pct,438,RL/lux-ai-2021/rank438_40pct/lux-ai-deep-learning-imitate-the-strategy.ipynb,.ipynb,df1c61b1031dcccd6359afbfe30082a914e1e27e78f43cccbc81c64b1c1ccba1,148186,11349,675,216,24,12,4,0,61,strong,
RL,lux-ai-2021,70pct,819,RL/lux-ai-2021/rank819_70pct/delux-ai-zero.ipynb,.ipynb,84660a7a37f4634a4d4d10ed8cdb90c5a2da9f138ea0d0186d44a461da127da7,41420,31804,1825,533,18,13,4,0,61,strong,
RL,santa-2022,10pct,84,RL/santa-2022/rank84_10pct/greedy-search-hill-climbing-random-explore.ipynb,.ipynb,26caa9aaa9e2376001088a7dba6dfe4f00eeb60f407eca55b7c57cbae8577b49,21263,13651,2512,326,10,8,0,1,25,usable,bad_keyword
RL,santa-2022,1st,1,RL/santa-2022/rank1_1st/lower-bound-using-minimum-spanning-tree.ipynb,.ipynb,e1af64f442cda31fa924df87636a423a402d0da8e2851d93ce66f0104237ab42,4361,1880,45,59,5,1,0,0,26,usable,
RL,santa-2022,20pct,186,RL/santa-2022/rank186_20pct/santa-december.ipynb,.ipynb,bcc91f2361cddbf5eca5274cccbec3b72f969f097db947206f174ab6ed29102e,23456,8850,411,223,36,1,1,0,43,usable,
RL,santa-2022,40pct,331,RL/santa-2022/rank331_40pct/ddqn-lstm-reinforcement-learning.ipynb,.ipynb,8f8625e936cc71d7d5c3632cc4f739b35f4568d2789c2dc151f386ae00f59327,31204,23988,1152,439,14,1,2,0,49,strong,
RL,santa-2022,70pct,607,RL/santa-2022/rank607_70pct/santa-2022-the-christmas-card-conundrum.ipynb,.ipynb,d30fa5b736fc90f719e64415538c19696087890395630fb7a030ffb7df3d5298,16604,6773,1348,165,21,2,1,1,31,usable,bad_keyword
RecSys,elo-merchant-category-recommendation,10pct,146,RecSys/elo-merchant-category-recommendation/rank146_10pct/elo-deep-automl.ipynb,.ipynb,56a466f34c6968aad1c181445e60f29a6fb37e4673fe558e6cf0eb4c94ca2341,7200,2742,0,31,14,0,4,1,27,usable,bad_keyword
RecSys,elo-merchant-category-recommendation,1st,7,RecSys/elo-merchant-category-recommendation/rank7_1st/elo-federated-learning-data-etl.ipynb,.ipynb,bc0168a07f6b928373eab643780ad8cd933325732dcfb9cc0c79d5d7bbc57479,31294,10125,505,171,54,5,1,0,48,strong,
RecSys,elo-merchant-category-recommendation,20pct,910,RecSys/elo-merchant-category-recommendation/rank910_20pct/ts-7-survival-analysis.ipynb,.ipynb,ffe4356f3a24eae6680d9f008ee9780ba9f1978bfb078a1168b06afa412d2b20,720478,7390,14129,152,32,23,4,0,61,strong,
RecSys,elo-merchant-category-recommendation,40pct,1647,RecSys/elo-merchant-category-recommendation/rank1647_40pct/3-first-pca-components-explain-99-99-of-variance.ipynb,.ipynb,11e1cd12e4b5a731242e2cff114a0648f15a13abcf31a661b1d076146977e26b,16567,11337,1353,210,17,6,7,0,73,strong,
RecSys,elo-merchant-category-recommendation,70pct,2836,RecSys/elo-merchant-category-recommendation/rank2836_70pct/elo-merchant-category-recommendation.ipynb,.ipynb,8566c0285516fdf706ab8b92ac82745547cbbf3b10233b73d925113d78880a23,8034,1440,3596,26,14,14,2,0,33,usable,
RecSys,expedia-hotel-recommendations,10pct,762,RecSys/expedia-hotel-recommendations/rank762_10pct/map-k-demo.ipynb,.ipynb,694a955b67c2198a72d552754262d342567ddf825469524bd3d8272e446d79b3,3230,1750,493,37,5,2,1,0,27,usable,
RecSys,expedia-hotel-recommendations,1st,2,RecSys/expedia-hotel-recommendations/rank2_1st/last-week-xkcd.py,.py,5df04f073db64c09411f16da660df07f69dc05284f5144589c21bb5d0b094a89,753,730,0,21,1,0,0,0,9,reject,
RecSys,expedia-hotel-recommendations,20pct,391,RecSys/expedia-hotel-recommendations/rank391_20pct/valium-1.py,.py,0f819972275b0ac545b06d6f8474629fd03721cf496cbe80563c84edb672861f,10412,10412,0,226,1,0,0,0,24,weak,
RecSys,expedia-hotel-recommendations,40pct,762,RecSys/expedia-hotel-recommendations/rank762_40pct/map-k-demo.ipynb,.ipynb,694a955b67c2198a72d552754262d342567ddf825469524bd3d8272e446d79b3,3230,1750,493,37,5,2,1,0,27,usable,
RecSys,expedia-hotel-recommendations,70pct,1378,RecSys/expedia-hotel-recommendations/rank1378_70pct/ehr-1-with-comments.py,.py,2e82d5644fe5596fd1c4d458f7ee311afa32e2d224565087ce8e8bdf4f01aefc,9287,9287,0,183,1,0,2,0,36,usable,
RecSys,h-and-m-personalized-fashion-recommendations,10pct,299,RecSys/h-and-m-personalized-fashion-recommendations/rank299_10pct/lb-0-0236-ensemble-gives-you-bronze-medal.ipynb,.ipynb,5c93fb9ff3b152d51742951e5393f59b481270e06fcf627b8d0be3e5a88fa7ec,7216,2864,746,60,8,2,2,0,29,usable,thin_ensemble
RecSys,h-and-m-personalized-fashion-recommendations,1st,10,RecSys/h-and-m-personalized-fashion-recommendations/rank10_1st/samp-hm-1st-stage-demo-with-polars-gpu.ipynb,.ipynb,bebd5256596d23a736b7144c33f4a55b67b028340fd0f4a8bdc902a1c5fe12a0,23524,16776,1161,364,10,3,2,0,54,strong,
RecSys,h-and-m-personalized-fashion-recommendations,20pct,585,RecSys/h-and-m-personalized-fashion-recommendations/rank585_20pct/notebookfirstrl.ipynb,.ipynb,e17550d922d3631cb3a85eea2d2c7d0580508a889b2d3e542b629d6033c171a2,27418,12175,0,202,40,0,3,1,37,usable,bad_keyword
RecSys,h-and-m-personalized-fashion-recommendations,40pct,2264,RecSys/h-and-m-personalized-fashion-recommendations/rank2264_40pct/recommender-system.ipynb,.ipynb,ac0b20f57e532129db9c63a31a60ce60efdf9bd6752e0dce7f161d515e6aee8a,6011,3755,21,63,3,1,1,0,27,usable,
RecSys,h-and-m-personalized-fashion-recommendations,70pct,10,RecSys/h-and-m-personalized-fashion-recommendations/rank10_70pct/samp-hm-1st-stage-demo-with-polars-gpu.ipynb,.ipynb,bebd5256596d23a736b7144c33f4a55b67b028340fd0f4a8bdc902a1c5fe12a0,23524,16776,1161,364,10,3,2,0,49,strong,
RecSys,otto-recommender-system,10pct,227,RecSys/otto-recommender-system/rank227_10pct/otto-tr-matrixv2-tail40-top404050-w136.ipynb,.ipynb,b6d2addd0d0ec398b77648aee962ebf427491350e6b11c9aa4f15a3112ee906e,15137,9064,1515,156,7,5,0,0,37,usable,
RecSys,otto-recommender-system,1st,3,RecSys/otto-recommender-system/rank3_1st/3rd-place-team-g-b-d-t-0-604.ipynb,.ipynb,8003559cab1cc800addc91fe216d5774056e2b681b9745f493055b6f4defe513,7076,1918,677,49,8,2,3,0,52,strong,
RecSys,otto-recommender-system,20pct,636,RecSys/otto-recommender-system/rank636_20pct/easy-recommendation-pandas.ipynb,.ipynb,6fdd6e74db346857e38651c28d8c537e6a83c1f6ea45e4e5d5bda2807332b6bf,4331,1141,1495,28,3,3,2,0,25,usable,
RecSys,otto-recommender-system,40pct,931,RecSys/otto-recommender-system/rank931_40pct/otto-lightgbm-brief-sample-code-with-cudf.ipynb,.ipynb,7dd2d649308ef334d1e62a5b8bb27c3f4103a19025a539cbdfe51d071345aa27,9951,3285,1539,79,12,9,3,0,47,strong,
RecSys,otto-recommender-system,70pct,1962,RecSys/otto-recommender-system/rank1962_70pct/ott-submission.ipynb,.ipynb,d47b7913f6030ca3630a35e5c984404c6b452f4630bdaae1c69cc917839fc9fc,25454,3154,10765,43,24,22,3,1,20,weak,bad_keyword;submission_only
RecSys,predict-west-nile-virus,10pct,127,RecSys/predict-west-nile-virus/rank127_10pct/glm-with-poisson-family-lb-0-74826.R,.R,2555b12be0ae953de879d579b0dc7efd8a2561cc7ba7bd7d987a57f0a004a870,8114,7932,0,144,1,0,1,0,30,usable,
RecSys,predict-west-nile-virus,1st,4,RecSys/predict-west-nile-virus/rank4_1st/simple-lasagne-nnb.py,.py,168fe13585e1c251b42196d6c7d15f026e44bee5754a2f22cb08d9271953caec,8125,8125,0,195,1,0,5,0,59,strong,
RecSys,predict-west-nile-virus,20pct,256,RecSys/predict-west-nile-virus/rank256_20pct/trying-out-kaggle-scripts.py,.py,c5b88f44c0a78becf20da5caa8a52ae97231e59cbb51b37036d475c4e12a8294,8130,8130,0,195,1,0,4,0,48,strong,
RecSys,santander-product-recommendation,10pct,183,RecSys/santander-product-recommendation/rank183_10pct/exploratory-data-analysis-in-korean-180801.ipynb,.ipynb,8ab4ba226e5d4efe51ec63be1f287d3898a73df15ec5ab0f18651b2499e39d8a,6654,3541,0,52,12,0,0,0,23,weak,
RecSys,santander-product-recommendation,1st,5,RecSys/santander-product-recommendation/rank5_1st/when-less-is-more-1.py,.py,9fe174c47c29d2b07e2d882e4c5ca14b308b877e1fdd7daaa3c89fb4fd69fa75,9214,9027,0,169,1,0,4,0,53,strong,
RecSys,santander-product-recommendation,20pct,356,RecSys/santander-product-recommendation/rank356_20pct/test-srk.py,.py,06997822ba3bc249907eda5eadd392e228fea40c2043e0d71b13d5cd30b38177,14893,14561,0,287,1,0,4,0,48,strong,
RecSys,santander-product-recommendation,40pct,707,RecSys/santander-product-recommendation/rank707_40pct/when-less-is-more-asdsd268.py,.py,39b56054e90c39aaf12663f8e57d5fbbe7655d4e447e12272180aa604237f24f,9220,9220,0,176,1,0,4,0,48,strong,
RecSys,santander-product-recommendation,70pct,1246,RecSys/santander-product-recommendation/rank1246_70pct/data-visualization-2.ipynb,.ipynb,0c0afc557e62430d6bd7548f86f756ec20a88358c3aa4ff0aed43cc25fa17ef5,9201,4750,0,89,30,0,0,0,31,usable,
RecSys,talkingdata-adtracking-fraud-detection,10pct,320,RecSys/talkingdata-adtracking-fraud-detection/rank320_10pct/deep-learning-talkingdata-fork.py,.py,14cffe4a82ef4df5a28c0562f63be433651b83016b57f6c6c18bd4dc31eb798a,8307,8307,0,147,1,0,8,0,60,strong,
RecSys,talkingdata-adtracking-fraud-detection,20pct,785,RecSys/talkingdata-adtracking-fraud-detection/rank785_20pct/talk-kaggle-runnable-lgb.py,.py,1599d0ddf03a3ec017d0f5256994889cb42205fddb63365ddc5eff9bcead9183,13422,13422,0,269,1,0,6,0,60,strong,
RecSys,talkingdata-adtracking-fraud-detection,70pct,2893,RecSys/talkingdata-adtracking-fraud-detection/rank2893_70pct/talkingdata-deeplearning.ipynb,.ipynb,15e64955c441a3779677a09d168f76793971b9968ce8c3844614c3bfc246f46a,1312,458,0,11,3,0,0,0,-22,reject,too_short
Tabular,bike-sharing-demand,1st,3,Tabular/bike-sharing-demand/rank3_1st/test1.R,.R,5ff0a497ab687de1e0a28ce78169bf8f8a657e2819ed98cb1d542257a102594b,1490,1489,0,26,1,0,0,0,9,reject,
Tabular,bike-sharing-demand,70pct,2271,Tabular/bike-sharing-demand/rank2271_70pct/random-forest-benchmark.R,.R,615723b40d9195ee0d2dac5ebf8e39a951d3271024a5359056e0dffdac5fcbe8,3090,3090,0,52,1,0,4,1,28,usable,bad_keyword
Tabular,competitive-data-science-predict-future-sales,10pct,1657,Tabular/competitive-data-science-predict-future-sales/rank1657_10pct/ch9-modeling.ipynb,.ipynb,09a4a46274a800bcd2d8cdab447398748425a89520b727466211aa66227b686b,53760,14216,690,257,54,30,4,0,61,strong,
Tabular,competitive-data-science-predict-future-sales,1st,98,Tabular/competitive-data-science-predict-future-sales/rank98_1st/extcopy-of-future-sales-with-automated-ensembling.ipynb,.ipynb,91f0a57ad8bf46d14ed371b2ba924f5d0a97030f6b6f6555ded4ca5cc0b82736,4489,1150,351,21,6,4,2,0,38,usable,
Tabular,competitive-data-science-predict-future-sales,20pct,3268,Tabular/competitive-data-science-predict-future-sales/rank3268_20pct/notebook5f4ce4366a.ipynb,.ipynb,d5de4d529f1639731fb006663da63b3ba837a373696b1ccc64655efa963eff08,7032,961,0,26,15,0,0,0,15,weak,
Tabular,competitive-data-science-predict-future-sales,40pct,7678,Tabular/competitive-data-science-predict-future-sales/rank7678_40pct/advanced-regression-predict-sales.ipynb,.ipynb,7394c8024246b302056b211bd0cb239d39aa5e553f95813d1f49605de19ae5d7,39034,11663,9930,216,42,13,8,0,73,strong,
Tabular,competitive-data-science-predict-future-sales,70pct,12343,Tabular/competitive-data-science-predict-future-sales/rank12343_70pct/model-advanced-regression-predict-future-sales.ipynb,.ipynb,2c8556ed9ac007031f91cb6ebdf6258cb1ee4e96cbb6ae730a10a0c5c018c79b,7946,6722,0,126,2,0,5,0,53,strong,
Tabular,forest-cover-type-prediction,10pct,169,Tabular/forest-cover-type-prediction/rank169_10pct/xgboost.py,.py,7951a02a14757881da67073830739a6269ae0dbae250fb0e335bd77a22fa36e0,2206,2206,0,45,1,0,6,0,52,strong,
Tabular,home-credit-default-risk,10pct,719,Tabular/home-credit-default-risk/rank719_10pct/tidy-xgb-all-tables-0-796.R,.R,26468fc2db456f1e2a4accbc8bde00ba88b91522bb3ab1347c3560c3a55fc8e4,6185,6185,0,138,1,0,3,0,42,usable,
Tabular,home-credit-default-risk,1st,4,Tabular/home-credit-default-risk/rank4_1st/explaining-model-s-predictions.ipynb,.ipynb,fc14001cd8a0c5337cdeb962619b328cdf31ed936640a679ed8029cf530958e5,27046,19327,4207,329,7,13,7,0,78,strong,
Tabular,home-credit-default-risk,20pct,1436,Tabular/home-credit-default-risk/rank1436_20pct/more-features-and-better-model.ipynb,.ipynb,b54c4b7d03b3af5d7344101cd6508faf94ee9743e4379b657153048076685bc6,44487,41720,0,276,7,0,9,0,67,strong,
Tabular,house-prices-advanced-regression-techniques,10pct,508,Tabular/house-prices-advanced-regression-techniques/rank508_10pct/house-prices-xgb-cat-lgb-etc-0-12111.ipynb,.ipynb,912b59ae5aa3413ba1b8c99b911495984cc4b73c7eaa85bec50ccc2a9252eddc,32300,17245,10236,325,16,19,8,0,73,strong,
Tabular,house-prices-advanced-regression-techniques,10pct,549,Tabular/house-prices-advanced-regression-techniques/rank549_10pct/house-prices-xgb-cat-lgb-etc-0-12111.ipynb,.ipynb,912b59ae5aa3413ba1b8c99b911495984cc4b73c7eaa85bec50ccc2a9252eddc,32300,17245,10236,325,16,19,8,0,73,strong,
Tabular,house-prices-advanced-regression-techniques,10pct,550,Tabular/house-prices-advanced-regression-techniques/rank550_10pct/house-prices-xgb-cat-lgb-etc-0-12111.ipynb,.ipynb,912b59ae5aa3413ba1b8c99b911495984cc4b73c7eaa85bec50ccc2a9252eddc,32300,17245,10236,325,16,19,8,0,73,strong,
Tabular,house-prices-advanced-regression-techniques,10pct,535,Tabular/house-prices-advanced-regression-techniques/rank535_10pct/house-prices-xgb-cat-lgb-etc-0-12111.ipynb,.ipynb,912b59ae5aa3413ba1b8c99b911495984cc4b73c7eaa85bec50ccc2a9252eddc,32300,17245,10236,325,16,19,8,0,73,strong,
Tabular,house-prices-advanced-regression-techniques,1st,86,Tabular/house-prices-advanced-regression-techniques/rank86_1st/house-prices-two-stage-model.ipynb,.ipynb,a2bb1f7460da989c1235f2857157e167bbf99147d0f80995295c0af1269bd99d,33078,20910,2385,373,20,22,5,0,72,strong,
Tabular,house-prices-advanced-regression-techniques,1st,19,Tabular/house-prices-advanced-regression-techniques/rank19_1st/house-prices-gbm-pipeline-with-rounded-output.ipynb,.ipynb,da7fe961a7364a312ff784034437a45bb27b0130a9a561e81e2ac73b991132f5,2470,1030,0,28,1,0,2,0,24,weak,
Tabular,house-prices-advanced-regression-techniques,1st,18,Tabular/house-prices-advanced-regression-techniques/rank18_1st/house-prices-gbm-pipeline-with-rounded-output.ipynb,.ipynb,da7fe961a7364a312ff784034437a45bb27b0130a9a561e81e2ac73b991132f5,2470,1030,0,28,1,0,2,0,24,weak,
Tabular,house-prices-advanced-regression-techniques,20pct,987,Tabular/house-prices-advanced-regression-techniques/rank987_20pct/house-price-prediction-eda-feature-engineering.ipynb,.ipynb,306d936eaf41b6187cba26dfc2bc55d56683f074ac3fe9fe25b223375edb1a5c,14754,7935,1481,158,10,9,8,0,73,strong,
Tabular,house-prices-advanced-regression-techniques,20pct,1038,Tabular/house-prices-advanced-regression-techniques/rank1038_20pct/house-price-prediction-eda-feature-engineering.ipynb,.ipynb,306d936eaf41b6187cba26dfc2bc55d56683f074ac3fe9fe25b223375edb1a5c,14754,7935,1481,158,10,9,8,0,73,strong,
Tabular,house-prices-advanced-regression-techniques,20pct,1021,Tabular/house-prices-advanced-regression-techniques/rank1021_20pct/house-price-prediction-eda-feature-engineering.ipynb,.ipynb,306d936eaf41b6187cba26dfc2bc55d56683f074ac3fe9fe25b223375edb1a5c,14754,7935,1481,158,10,9,8,0,73,strong,
Tabular,house-prices-advanced-regression-techniques,40pct,2060,Tabular/house-prices-advanced-regression-techniques/rank2060_40pct/house-prices-advanced-regression-techniques-2026.ipynb,.ipynb,2d687f25f55fbbf3bbcddb20751cc6f601674244b92f8a2e4b237bcff1ec65a1,59758,35661,7817,690,38,37,9,0,73,strong,
Tabular,house-prices-advanced-regression-techniques,40pct,2045,Tabular/house-prices-advanced-regression-techniques/rank2045_40pct/house-price-prediction.ipynb,.ipynb,d779a12e03d6b435fe384b39e0644957ca69e5d2764b480853d66c4d33e4e1dd,35070,15140,639,303,49,3,8,1,61,strong,bad_keyword
Tabular,house-prices-advanced-regression-techniques,40pct,2048,Tabular/house-prices-advanced-regression-techniques/rank2048_40pct/house-price-prediction.ipynb,.ipynb,d779a12e03d6b435fe384b39e0644957ca69e5d2764b480853d66c4d33e4e1dd,35070,15140,639,303,49,3,8,1,61,strong,bad_keyword
Tabular,house-prices-advanced-regression-techniques,40pct,2064,Tabular/house-prices-advanced-regression-techniques/rank2064_40pct/house-price-prediction.ipynb,.ipynb,d779a12e03d6b435fe384b39e0644957ca69e5d2764b480853d66c4d33e4e1dd,35070,15140,639,303,49,3,8,1,61,strong,bad_keyword
Tabular,house-prices-advanced-regression-techniques,40pct,2149,Tabular/house-prices-advanced-regression-techniques/rank2149_40pct/house-prices.ipynb,.ipynb,4d559d9c2423bd678ac2f3e86063ff0ee4cb3c9ba9520b691eb742d50122707e,5528,3783,0,62,3,0,5,1,33,usable,bad_keyword
Tabular,house-prices-advanced-regression-techniques,70pct,3619,Tabular/house-prices-advanced-regression-techniques/rank3619_70pct/house-price-prediction.ipynb,.ipynb,21d3774a71fd45cc34d3c7c0d7c706c44c4cdc32da1268c98ef24a6b44f2ca5b,13361,3544,998,76,22,2,6,1,53,strong,bad_keyword
Tabular,house-prices-advanced-regression-techniques,70pct,3692,Tabular/house-prices-advanced-regression-techniques/rank3692_70pct/house-price-prediction.ipynb,.ipynb,21d3774a71fd45cc34d3c7c0d7c706c44c4cdc32da1268c98ef24a6b44f2ca5b,13361,3544,998,76,22,2,6,1,53,strong,bad_keyword
Tabular,house-prices-advanced-regression-techniques,70pct,3722,Tabular/house-prices-advanced-regression-techniques/rank3722_70pct/house-price-prediction.ipynb,.ipynb,21d3774a71fd45cc34d3c7c0d7c706c44c4cdc32da1268c98ef24a6b44f2ca5b,13361,3544,998,76,22,2,6,1,53,strong,bad_keyword
Tabular,house-prices-advanced-regression-techniques,70pct,3719,Tabular/house-prices-advanced-regression-techniques/rank3719_70pct/house-price-prediction.ipynb,.ipynb,21d3774a71fd45cc34d3c7c0d7c706c44c4cdc32da1268c98ef24a6b44f2ca5b,13361,3544,998,76,22,2,6,1,53,strong,bad_keyword
Tabular,house-prices-advanced-regression-techniques,70pct,3752,Tabular/house-prices-advanced-regression-techniques/rank3752_70pct/house-price-prediction.ipynb,.ipynb,21d3774a71fd45cc34d3c7c0d7c706c44c4cdc32da1268c98ef24a6b44f2ca5b,13361,3544,998,76,22,2,6,1,53,strong,bad_keyword
Tabular,otto-group-product-classification-challenge,1st,2,Tabular/otto-group-product-classification-challenge/rank2_1st/beating-the-benchmark-v2-0.py,.py,588358af5b6cfa12f505cfed82a84490bee743d5825d265e4fab91242aa45885,987,987,0,22,1,0,4,0,33,usable,
Tabular,porto-seguro-safe-driver-prediction,10pct,2,Tabular/porto-seguro-safe-driver-prediction/rank2_10pct/xgb-fe-0.ipynb,.ipynb,7de2f3d2006201ff5e528da7d41200655d39491db85d7ba2adc20719262d5971,13431,4712,0,95,22,0,5,1,49,strong,bad_keyword
Tabular,porto-seguro-safe-driver-prediction,1st,2,Tabular/porto-seguro-safe-driver-prediction/rank2_1st/xgb-fe-0.ipynb,.ipynb,7de2f3d2006201ff5e528da7d41200655d39491db85d7ba2adc20719262d5971,13431,4712,0,95,22,0,5,1,54,strong,bad_keyword
Tabular,porto-seguro-safe-driver-prediction,40pct,2059,Tabular/porto-seguro-safe-driver-prediction/rank2059_40pct/notebook.ipynb,.ipynb,10e3747fda3691e11003d5e48809ea0f7c6bfffa4ae743d84cabbad5c05da7c1,21010,9492,88,223,41,1,9,0,73,strong,
Tabular,prudential-life-insurance-assessment,10pct,23,Tabular/prudential-life-insurance-assessment/rank23_10pct/use-the-mlr3-package.irnb,.irnb,df25f665a6072e7240c24b7cd5fdcf94475cf79c9b4759cdb7be3195f4908a31,8712,8712,0,1,1,0,6,0,11,weak,too_short
Tabular,prudential-life-insurance-assessment,10pct,256,Tabular/prudential-life-insurance-assessment/rank256_10pct/totototo.py,.py,6a33b1e894561d74544efd2eb1922c481b582f9e1aaf25022a76fb0b17589eb2,297,297,0,10,1,0,1,0,-19,reject,too_short
Tabular,prudential-life-insurance-assessment,1st,23,Tabular/prudential-life-insurance-assessment/rank23_1st/use-the-mlr3-package.irnb,.irnb,df25f665a6072e7240c24b7cd5fdcf94475cf79c9b4759cdb7be3195f4908a31,8712,8712,0,1,1,0,6,0,16,weak,too_short
Tabular,prudential-life-insurance-assessment,20pct,527,Tabular/prudential-life-insurance-assessment/rank527_20pct/testwith.py,.py,05c1b15a65389a8d11f038d0fbaaa5391355fc42561c47f191b7e1793bddad3a,4055,4055,0,70,1,0,4,0,40,usable,
Tabular,prudential-life-insurance-assessment,40pct,23,Tabular/prudential-life-insurance-assessment/rank23_40pct/use-the-mlr3-package.irnb,.irnb,df25f665a6072e7240c24b7cd5fdcf94475cf79c9b4759cdb7be3195f4908a31,8712,8712,0,1,1,0,6,0,11,weak,too_short
Tabular,prudential-life-insurance-assessment,70pct,1825,Tabular/prudential-life-insurance-assessment/rank1825_70pct/xgboost-example.R,.R,a45add1ee9182de98ef977567b2b5283a1cece4e8c9568e684861fcbeeb07951,1288,1288,0,32,1,0,4,0,28,usable,
Tabular,santander-customer-transaction-prediction,1st,1,Tabular/santander-customer-transaction-prediction/rank1_1st/nn-wo-pseudo-1-fold-seed.py,.py,fcf3e050a082c42e8318c90ca11a3e600d588b23d725ce2cf2e3f7bb5f1c0b13,13997,13997,0,252,1,0,5,0,59,strong,
Tabular,spaceship-titanic,10pct,134,Tabular/spaceship-titanic/rank134_10pct/notebooka2b1182843.ipynb,.ipynb,d72749acb1a8c3f6e94be2d7ee9c0bc9f582ea97c9d3f640077d686c7bad40a3,21145,14928,0,162,14,0,11,1,55,strong,bad_keyword
Tabular,spaceship-titanic,10pct,120,Tabular/spaceship-titanic/rank120_10pct/spaceship-titanic-survival-prediction-model.ipynb,.ipynb,2dedba1337aeef246fffda5750fcf299381df2c34a3a09cb92d48e16a6eebc71,3070,1780,0,42,1,0,2,0,27,usable,
Tabular,spaceship-titanic,1st,119,Tabular/spaceship-titanic/rank119_1st/spaceship-titanic-survival-prediction-model.ipynb,.ipynb,2dedba1337aeef246fffda5750fcf299381df2c34a3a09cb92d48e16a6eebc71,3070,1780,0,42,1,0,2,0,32,usable,
Tabular,spaceship-titanic,20pct,440,Tabular/spaceship-titanic/rank440_20pct/spaceship-titanic.ipynb,.ipynb,42357584e87e21ef6e902de4d589c3c498289be9de8311611965b270f4d4d95e,26063,12235,679,306,32,1,9,0,73,strong,
Tabular,spaceship-titanic,20pct,432,Tabular/spaceship-titanic/rank432_20pct/spaceship-titanic.ipynb,.ipynb,42357584e87e21ef6e902de4d589c3c498289be9de8311611965b270f4d4d95e,26063,12235,679,306,32,1,9,0,73,strong,
Tabular,spaceship-titanic,20pct,439,Tabular/spaceship-titanic/rank439_20pct/spaceship-titanic.ipynb,.ipynb,42357584e87e21ef6e902de4d589c3c498289be9de8311611965b270f4d4d95e,26063,12235,679,306,32,1,9,0,73,strong,
Tabular,spaceship-titanic,40pct,870,Tabular/spaceship-titanic/rank870_40pct/beginner-eda-to-clean-cv-gpu-catboost.ipynb,.ipynb,7f1bbb1464f8c87ed1995dc06789ee9019855f694d2f2d7a22bd064e2aa781d5,104361,73551,15767,1452,30,25,9,0,73,strong,
Tabular,spaceship-titanic,40pct,883,Tabular/spaceship-titanic/rank883_40pct/beginner-eda-to-clean-cv-gpu-catboost.ipynb,.ipynb,7f1bbb1464f8c87ed1995dc06789ee9019855f694d2f2d7a22bd064e2aa781d5,104361,73551,15767,1452,30,25,9,0,73,strong,
Tabular,spaceship-titanic,40pct,749,Tabular/spaceship-titanic/rank749_40pct/spaceship-titanic.ipynb,.ipynb,9611999022ed2bcf3a154e48ce6963682496157827d3e6d80c7d5b542f55f814,25163,21849,0,381,3,0,9,0,59,strong,
